name	path	coverage	func_num
_workspace_sport_tool_tran_wea_auto1_auto2_20_com.unlimited.unblock.free.accelerator.top.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_20_com.unlimited.unblock.free.accelerator.top.apk/	6.756670902	( 2127 / 31480 )
_workspace_sport_tool_tran_wea_auto1_auto2_20_com.weather.forecast.weatherchannel.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_20_com.weather.forecast.weatherchannel.apk/	25.20117611	( 6514 / 25848 )
_workspace_sport_tool_tran_wea_auto1_auto2_25_com.com.OppanaGames.Cars.C63.M5.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_25_com.com.OppanaGames.Cars.C63.M5.apk/	0.5523989899	( 35 / 6336 )
_workspace_sport_tool_tran_wea_auto1_auto2_25_com.vizorg.obd2_code.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_25_com.vizorg.obd2_code.apk/	14.33922685	( 957 / 6674 )
_workspace_sport_tool_tran_wea_auto1_auto2_27_com.adstar.adstarone.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_27_com.adstar.adstarone.apk/	0.8570554025	( 28 / 3267 )
_workspace_sport_tool_tran_wea_auto1_auto2_27_com.link.messages.sms.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_27_com.link.messages.sms.apk/	0.2838335648	( 94 / 33118 )
_workspace_sport_tool_tran_wea_auto1_auto2_33_com.avto.imtihon.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_33_com.avto.imtihon.apk/	11.82593355	( 2011 / 17005 )
_workspace_sport_tool_tran_wea_auto1_auto2_34_ru.starline.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_34_ru.starline.apk/	15.41705268	( 4826 / 31303 )
_workspace_sport_tool_tran_wea_auto1_auto2_47_com.suddengames.real.carracing.racinggames.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_47_com.suddengames.real.carracing.racinggames.apk/	1.373626374	( 35 / 2548 )
_workspace_sport_tool_tran_wea_auto1_auto2_47_location.changer.fake.gps.spoof.emulator.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_47_location.changer.fake.gps.spoof.emulator.apk/	12.88701995	( 3463 / 26872 )
_workspace_sport_tool_tran_wea_auto1_auto2_51_br.com.zuldigital.ftz.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_51_br.com.zuldigital.ftz.apk/	16.35602963	( 8679 / 53063 )
_workspace_sport_tool_tran_wea_auto1_auto2_51_com.ProcessGames.TofasDriftSimulator.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_51_com.ProcessGames.TofasDriftSimulator.apk/	2.985074627	( 36 / 1206 )
_workspace_sport_tool_tran_wea_auto1_auto2_56_top.mmshow.cetus.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_56_top.mmshow.cetus.apk/	0.007860090391	( 4 / 50890 )
_workspace_sport_tool_tran_wea_auto1_auto2_5_com.cs.roversuperspeeddrifter.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_5_com.cs.roversuperspeeddrifter.apk/	0.4108688507	( 75 / 18254 )
_workspace_sport_tool_tran_wea_auto1_auto2_5_com.play.android.ecomotori.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_5_com.play.android.ecomotori.apk/	7.287449393	( 1296 / 17784 )
_workspace_sport_tool_tran_wea_auto1_auto2_9_com.info.weather.forecast.apk	/workspace/ella-master/ella-out/_workspace_sport_tool_tran_wea_auto1_auto2_9_com.info.weather.forecast.apk/	27.22828913	( 5236 / 19230 )
a519352faab0e7d8ed912d56266c0f5eeaeecc49f2595409744123c9fc34ac0f	/workspace/ella-master/ella-out/a519352faab0e7d8ed912d56266c0f5eeaeecc49f2595409744123c9fc34ac0f/	21.77004635	( 3429 / 15751 )
bb9eae2aca00044718e65db7d46c21189d9a03bb5b5cce998bdd8c8a73706f98	/workspace/ella-master/ella-out/bb9eae2aca00044718e65db7d46c21189d9a03bb5b5cce998bdd8c8a73706f98/	30.45302013	( 363 / 1192 )
c01ea59fb10227f86b07ccb24d5da04eeeb791850d4f7d62f29b3b5b1f251562	/workspace/ella-master/ella-out/c01ea59fb10227f86b07ccb24d5da04eeeb791850d4f7d62f29b3b5b1f251562/	35.8545403	( 10116 / 28214 )
c41a16cad89bbd44816c7f8a37e88d8457699a36cf018de8e287ce263a78fbe2	/workspace/ella-master/ella-out/c41a16cad89bbd44816c7f8a37e88d8457699a36cf018de8e287ce263a78fbe2/	1.315472607	( 437 / 33220 )
ccfb7b54888f408007139c36ae2af46dd22ea3e442b2d0bfb3a8575940d832fb	/workspace/ella-master/ella-out/ccfb7b54888f408007139c36ae2af46dd22ea3e442b2d0bfb3a8575940d832fb/	37.5913059	( 2110 / 5613 )
d8aa111a88c6ba397a41ba584056220e9d3dad50bbc3c5db8f2ffed31a770138	/workspace/ella-master/ella-out/d8aa111a88c6ba397a41ba584056220e9d3dad50bbc3c5db8f2ffed31a770138/	23.48822406	( 369 / 1571 )
da32125dfcdc1ce70adc247a6025ac93a53f877e53f205ed99992d9dcea98959	/workspace/ella-master/ella-out/da32125dfcdc1ce70adc247a6025ac93a53f877e53f205ed99992d9dcea98959/	5.690376569	( 1496 / 26290 )
df7ec98aa02b77631746665bfa8ff0d9cc3e22a5bc9f28ebd11105f916b7c591	/workspace/ella-master/ella-out/df7ec98aa02b77631746665bfa8ff0d9cc3e22a5bc9f28ebd11105f916b7c591/	40.39735099	( 61 / 151 )
e32e4e6e25e806da34f57d90bf4f0e634f3a42fa91fb3bf6bc38bf3e3d79a1be	/workspace/ella-master/ella-out/e32e4e6e25e806da34f57d90bf4f0e634f3a42fa91fb3bf6bc38bf3e3d79a1be/	5.556090979	( 1153 / 20752 )
e63f0004f55ae6201c440d3d9301de731754ccc8e20c1fc07f81d56fe9b29405	/workspace/ella-master/ella-out/e63f0004f55ae6201c440d3d9301de731754ccc8e20c1fc07f81d56fe9b29405/	1.856860291	( 460 / 24773 )
02360037cabe918a1a679439cc799423d48cfb20db62d54c91b3ad9207d59f84	/workspace/ella-master2/ella-out/02360037cabe918a1a679439cc799423d48cfb20db62d54c91b3ad9207d59f84/	0.01014301653	( 2 / 19718 )
18295f04e4600b3db16defee4b16cb987e8b81dcf66daebf6b2abdc129777587	/workspace/ella-master2/ella-out/18295f04e4600b3db16defee4b16cb987e8b81dcf66daebf6b2abdc129777587/	12.04819277	( 3290 / 27307 )
1bc03bf12bd657981290308399d06949efae608e905556cec21c756000667ebe	/workspace/ella-master2/ella-out/1bc03bf12bd657981290308399d06949efae608e905556cec21c756000667ebe/	6.482930647	( 2651 / 40892 )
1c565969b949a07dd0dfcb0f56702a3be770701bc349dbea5ed8eb2ef8b8f12b	/workspace/ella-master2/ella-out/1c565969b949a07dd0dfcb0f56702a3be770701bc349dbea5ed8eb2ef8b8f12b/	25.01562449	( 7605 / 30401 )
1de7b3ff35ff4952474cb3cfe3431aa8ec665ce2d31b962de225720f2179a2f5	/workspace/ella-master2/ella-out/1de7b3ff35ff4952474cb3cfe3431aa8ec665ce2d31b962de225720f2179a2f5/	11.27145582	( 3546 / 31460 )
2d330a0f1c454c2c4015006f28ceea72122f19ee07a5f9c9957731b9e31338aa	/workspace/ella-master2/ella-out/2d330a0f1c454c2c4015006f28ceea72122f19ee07a5f9c9957731b9e31338aa/	2.593400341	( 1094 / 42184 )
2eae94f7a04cd8f5dc632521eb8b73d6d49eac5ec9c619df2aa7cf50cdd341f7	/workspace/ella-master2/ella-out/2eae94f7a04cd8f5dc632521eb8b73d6d49eac5ec9c619df2aa7cf50cdd341f7/	27.39985515	( 4918 / 17949 )
301efa7f8ea71c58788813c8bac432d3da17ba82834dfa6d21e2b9af14385ea6	/workspace/ella-master2/ella-out/301efa7f8ea71c58788813c8bac432d3da17ba82834dfa6d21e2b9af14385ea6/	4.038736166	( 905 / 22408 )
33a55872f0ce14dcf92ed57b13fa211fbff4e756db61e06c89c1007943aad335	/workspace/ella-master2/ella-out/33a55872f0ce14dcf92ed57b13fa211fbff4e756db61e06c89c1007943aad335/	16.97321072	( 4245 / 25010 )
33cf624d743bf33d000b5c3489b690fe866e8f79164591620082fd3e717658c9	/workspace/ella-master2/ella-out/33cf624d743bf33d000b5c3489b690fe866e8f79164591620082fd3e717658c9/	5.244622121	( 2204 / 42024 )
35265adc1c52f6ffad84cc7914e607eca6aee2830cffafba51c8c0e980596f01	/workspace/ella-master2/ella-out/35265adc1c52f6ffad84cc7914e607eca6aee2830cffafba51c8c0e980596f01/	11.48593671	( 5223 / 45473 )
