com.appsinnova.android.novel.free,1.2.1.3,https://d.apkpure.com/b/APK/com.appsinnova.android.novel.free?version=latest
com.moonovel.app,1.3.0,https://d.apkpure.com/b/APK/com.moonovel.app?version=latest
com.sxxlib.mooreader,1.2.7,https://d.apkpure.com/b/APK/com.sxxlib.mooreader?version=latest
com.goodreads,2.43.2 Build 3,https://d.apkpure.com/b/APK/com.goodreads?version=latest
org.rbc.odb,4.3.1,https://d.apkpure.com/b/APK/org.rbc.odb?version=latest
com.cliffweitzman.speechify2,1.53.7496,https://d.apkpure.com/b/APK/com.cliffweitzman.speechify2?version=latest
spanish.english.translator.appcompany,4.0,https://d.apkpure.com/b/APK/spanish.english.translator.appcompany?version=latest
com.derekentringer.bigfartbutton,7.0.1,https://d.apkpure.com/b/APK/com.derekentringer.bigfartbutton?version=latest
easy.bible.read.understand.simple,12.0,https://d.apkpure.com/b/APK/easy.bible.read.understand.simple?version=latest
com.changdu.ereader,6.2.3.1,https://d.apkpure.com/b/APK/com.changdu.ereader?version=latest
justimaginestudio.com.mindset_achieveyourgoals,1.8,https://d.apkpure.com/b/APK/justimaginestudio.com.mindset_achieveyourgoals?version=latest
com.kjv.bible.now,1.2.4.1009,https://d.apkpure.com/b/APK/com.kjv.bible.now?version=latest
org.ligi.survivalmanual,4.2.8,https://d.apkpure.com/b/APK/org.ligi.survivalmanual?version=latest
com.bristinetech.bibles.kjv,Varies with device,https://d.apkpure.com/b/APK/com.bristinetech.bibles.kjv?version=latest
com.novel.fiction.read.story.book,3.5.9,https://d.apkpure.com/b/APK/com.novel.fiction.read.story.book?version=latest
com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish,14.0.834,https://d.apkpure.com/b/APK/com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish?version=latest
com.vitotechnology.sky.tonight.map.star.walk,1.6.2,https://d.apkpure.com/b/APK/com.vitotechnology.sky.tonight.map.star.walk?version=latest
com.google.android.apps.books,Varies with device,https://d.apkpure.com/b/APK/com.google.android.apps.books?version=latest
com.audiobooks.androidapp,9.0.4,https://d.apkpure.com/b/APK/com.audiobooks.androidapp?version=latest
com.kikistory.read,1.2.1,https://d.apkpure.com/b/APK/com.kikistory.read?version=latest
com.daily.holybiblelite,3.2.2,https://d.apkpure.com/b/APK/com.daily.holybiblelite?version=latest
com.sirma.mobile.bible.android,9.22.0,https://d.apkpure.com/b/APK/com.sirma.mobile.bible.android?version=latest
kjv.holy.bible.kingjames,1.22.2,https://d.apkpure.com/b/APK/kjv.holy.bible.kingjames?version=latest
air.com.myheritage.mobile,6.4.7,https://d.apkpure.com/b/APK/air.com.myheritage.mobile?version=latest
com.qidian.Int.reader,6.3.0,https://d.apkpure.com/b/APK/com.qidian.Int.reader?version=latest
new.international.version.bible.niv,1.0.7,https://d.apkpure.com/b/APK/new.international.version.bible.niv?version=latest
com.app.android.qw.readink,2.4.2,https://d.apkpure.com/b/APK/com.app.android.qw.readink?version=latest
com.pakdata.QuranMajeed,Varies with device,https://d.apkpure.com/b/APK/com.pakdata.QuranMajeed?version=latest
com.prodraw.appeditorguide,3.0.1,https://d.apkpure.com/b/APK/com.prodraw.appeditorguide?version=latest
org.jw.jwlibrary.mobile,13.5,https://d.apkpure.com/b/APK/org.jw.jwlibrary.mobile?version=latest
io.alpha.novel,1.4.12,https://d.apkpure.com/b/APK/io.alpha.novel?version=latest
com.audible.application,Varies with device,https://d.apkpure.com/b/APK/com.audible.application?version=latest
com.read.goodnovel,2.3.7.1147,https://d.apkpure.com/b/APK/com.read.goodnovel?version=latest
uk.co.highapp.audiobook.ebooks,4.8,https://d.apkpure.com/b/APK/uk.co.highapp.audiobook.ebooks?version=latest
com.mobisystems.msdict.embedded.wireless.collins.ee,12.5.667,https://d.apkpure.com/b/APK/com.mobisystems.msdict.embedded.wireless.collins.ee?version=latest
com.learn.bibliavalera,V2.3.101,https://d.apkpure.com/b/APK/com.learn.bibliavalera?version=latest
com.joyreading.wehear,Varies with device,https://d.apkpure.com/b/APK/com.joyreading.wehear?version=latest
com.overdrive.mobile.android.libby,5.3.1,https://d.apkpure.com/b/APK/com.overdrive.mobile.android.libby?version=latest
com.novel.eromance.ugs,1.0.18,https://d.apkpure.com/b/APK/com.novel.eromance.ugs?version=latest
com.pcgs.coinfacts,3.1.7,https://d.apkpure.com/b/APK/com.pcgs.coinfacts?version=latest
com.webfic.novel,1.9.7.1112,https://d.apkpure.com/b/APK/com.webfic.novel?version=latest
sanity.freeaudiobooks,1.16.33,https://d.apkpure.com/b/APK/sanity.freeaudiobooks?version=latest
org.wikipedia,Varies with device,https://d.apkpure.com/b/APK/org.wikipedia?version=latest
org.amenapp.amen,1.1.1,https://d.apkpure.com/b/APK/org.amenapp.amen?version=latest
com.softissimo.reverso.context,10.8.0,https://d.apkpure.com/b/APK/com.softissimo.reverso.context?version=latest
com.free.goodstories,1.1.4.8,https://d.apkpure.com/b/APK/com.free.goodstories?version=latest
com.quran.labs.androidquran,Varies with device,https://d.apkpure.com/b/APK/com.quran.labs.androidquran?version=latest
com.txtr.android.mmm,5.9.1.3,https://d.apkpure.com/b/APK/com.txtr.android.mmm?version=latest
bible.kjvbible.audio.plan.verse,1.0.12,https://d.apkpure.com/b/APK/bible.kjvbible.audio.plan.verse?version=latest
com.offline.bible,5.3.4,https://d.apkpure.com/b/APK/com.offline.bible?version=latest
org.readera,23.03.09+1740,https://d.apkpure.com/b/APK/org.readera?version=latest
com.amazon.kindle,Varies with device,https://d.apkpure.com/b/APK/com.amazon.kindle?version=latest
com.gtxxguide.pro,2.3,https://d.apkpure.com/b/APK/com.gtxxguide.pro?version=latest
biblereader.olivetree,7.13.2.0.1460,https://d.apkpure.com/b/APK/biblereader.olivetree?version=latest
kjv.bible.kingjamesbible,3.27.0,https://d.apkpure.com/b/APK/kjv.bible.kingjamesbible?version=latest
org.blueletterbible.blb,1.60.10 build 1945,https://d.apkpure.com/b/APK/org.blueletterbible.blb?version=latest
com.gvapps.psychologyfacts,2.6,https://d.apkpure.com/b/APK/com.gvapps.psychologyfacts?version=latest
com.imagenestop.labiblia2,3.2,https://d.apkpure.com/b/APK/com.imagenestop.labiblia2?version=latest
com.abcd.hotnovel,2.2.6.9,https://d.apkpure.com/b/APK/com.abcd.hotnovel?version=latest
bn.ereader,Varies with device,https://d.apkpure.com/b/APK/bn.ereader?version=latest
com.ancestry.android.apps.ancestry,15.6.1,https://d.apkpure.com/b/APK/com.ancestry.android.apps.ancestry?version=latest
com.labs.merlinbirdid.app,2.1.4,https://d.apkpure.com/b/APK/com.labs.merlinbirdid.app?version=latest
free.alquran.holyquran,4.2.7,https://d.apkpure.com/b/APK/free.alquran.holyquran?version=latest
com.spanishdict.spanishdict,2.5.14,https://d.apkpure.com/b/APK/com.spanishdict.spanishdict?version=latest
wp.wattpad,Varies with device,https://d.apkpure.com/b/APK/wp.wattpad?version=latest
com.appgp.bibliacatolicaenespanol,20,https://d.apkpure.com/b/APK/com.appgp.bibliacatolicaenespanol?version=latest
org.lds.ldssa,6.5.1-(640365.938242),https://d.apkpure.com/b/APK/org.lds.ldssa?version=latest
com.ebooksstudio.free.books,4.9.5,https://d.apkpure.com/b/APK/com.ebooksstudio.free.books?version=latest
app.hallow.android,8.2.4,https://d.apkpure.com/b/APK/app.hallow.android?version=latest
com.dreame.reader,4.4.0,https://d.apkpure.com/b/APK/com.dreame.reader?version=latest
com.heapsol.spanishenglishtranslator,3.8,https://d.apkpure.com/b/APK/com.heapsol.spanishenglishtranslator?version=latest
com.merriamwebster,5.4.0,https://d.apkpure.com/b/APK/com.merriamwebster?version=latest
